model,seed,generation,name,label,detail
granite4-3b,2,50,AdaptiveDifferentialEvolutionParticleSwarm,runtime_error,"ValueError: could not broadcast input array from shape (50,2) into shape (2,)"
granite4-3b,2,51,HybridDEPSO,unclassified_success,ok
granite4-3b,2,53,GaussianHeuristicOptimization,import_violation,scipy.stats is currently not allowed to be imported in this framework.
granite4-3b,2,54,MomentumBasedParticleSwarmOptimization,unclassified_success,ok
granite4-3b,2,56,MomentumBasedAdaptiveDifferentialEvolution,unclassified_success,ok
granite4-3b,2,57,QuantumInspiredCuckooSearch,runtime_error,__init__ raised NameError: name 'max_population' is not defined
granite4-3b,2,58,AdaptiveDifferentialEvolution,runtime_error,"ValueError: shape mismatch: value array of shape (49,2) could not be broadcast to indexing result of shape (44,2)"
granite4-3b,2,59,NSGAII,runtime_error,NameError: name 'nsga2' is not defined
granite4-3b,2,60,CustomSwarm,runtime_error,__init__ raised NameError: name 'func' is not defined
granite4-3b,2,61,EvolutionaryProgressiveCrossoverDifferentialEvolution,runtime_error,IndexError: index 2 is out of bounds for axis 1 with size 2
granite4-3b,2,62,GradientBasedAdaptiveDifferentialEvolution,unclassified_success,ok
granite4-3b,2,63,AdaptiveCovarianceMatrixAdjustmentDifferentialEvolution,runtime_error,"ValueError: shapes (2,2) and (50,2) not aligned: 2 (dim 1) != 50 (dim 0)"
granite4-3b,2,65,AdaptiveParticleSwarmOptimization,runtime_error,NameError: name 'dim' is not defined
granite4-3b,2,69,MomentumBasedAdaptiveDifferentialEvolution,runtime_error,ValueError: setting an array element with a sequence.
granite4-3b,2,71,AdaptiveLocalSearch,interface_mismatch,__call__ failed: '<' not supported between instances of 'list' and 'float'
granite4-3b,2,72,AdaptiveSwarmOptimizer,runtime_error,AttributeError: 'AdaptiveSwarmOptimizer' object has no attribute 'func_best'
granite4-3b,2,73,FastAdaptiveDifferentialEvolution,runtime_error,IndexError: index 100 is out of bounds for axis 0 with size 100
granite4-3b,2,75,AdaptiveDynamicDifferentialEvolution,unclassified_success,ok
granite4-3b,2,76,NovelHeuristicAlgorithm,unclassified_success,ok
granite4-3b,2,78,HybridAdaptiveDEGA,runtime_error,NameError: name 'bounds' is not defined
granite4-3b,2,82,QuantumInspiredDifferentialEvolution,unclassified_success,ok
granite4-3b,2,83,GradientBoostedGaussianProcess,import_violation,"sklearn.gaussian_process, sklearn.gaussian_process.kernels, sklearn.gaussian_process.kernels, scipy.optimize are currently not allowed to be imported in this framework."
granite4-3b,2,84,ImprovedDifferentialEvolution,runtime_error,ValueError: Cannot take a larger sample than population when 'replace=False'
granite4-3b,2,87,ImprovedCMAES,runtime_error,ValueError: Input must be 1- or 2-d.
granite4-3b,2,88,AdaptivePopulationDifferentialEvolution,interface_mismatch,__call__ failed: 'numpy.float64' object cannot be interpreted as an integer
granite4-3b,2,92,HybridDifferentialEvolutionParticleSwarm,runtime_error,NameError: name 'adaptive_factor' is not defined
granite4-3b,2,94,AdaptiveGradientAdaptiveDifferentialEvolution,runtime_error,AttributeError: 'float' object has no attribute 'flatten'
granite4-3b,2,95,GradientGuidedCovarianceMatrixAdaptationEvolutionStrategy,runtime_error,NameError: name 'pop_size' is not defined
granite4-3b,2,96,GradientBasedCovarianceAdaptiveRandomSearch,interface_mismatch,__call__ failed: unsupported operand type(s) for -: 'list' and 'list'
granite4-3b,2,98,AdaptiveDifferentialEvolution,runtime_error,ValueError: min() iterable argument is empty
granite4-3b,3,1,AdaptiveDifferentialEvolution,runtime_error,ValueError: The truth value of an array with more than one element is ambiguous. Use a.any() or a.all()
granite4-3b,3,4,AdaptiveDifferentialEvolution,runtime_error,__init__ raised NameError: name 'func' is not defined
granite4-3b,3,6,AdaptiveDifferentialEvolution,runtime_error,IndexError: index 4 is out of bounds for axis 0 with size 4
granite4-3b,3,8,GeneticAlgorithm,runtime_error,__init__ raised NameError: name 'np' is not defined
granite4-3b,3,9,AdaptiveLocalSearch,runtime_error,AttributeError: 'NoneType' object has no attribute 'copy'
granite4-3b,3,11,AdaptiveDEOptimizer,runtime_error,IndexError: invalid index to scalar variable.
granite4-3b,3,12,AdaptiveDEGA,interface_mismatch,__call__ failed: only length-1 arrays can be converted to Python scalars
granite4-3b,3,13,NovelHeuristicOptimizer,import_violation,scipy.optimize is currently not allowed to be imported in this framework.
granite4-3b,3,14,PSOOptimizer,unclassified_success,ok
granite4-3b,3,17,PSODEOptimizer,runtime_error,IndexError: index 2 is out of bounds for axis 0 with size 2
granite4-3b,3,20,GPACMAESOptimizer,import_violation,scipy.optimize is currently not allowed to be imported in this framework.
granite4-3b,3,21,HybridGAOptimizer,runtime_error,IndexError: index 40 is out of bounds for axis 0 with size 40
granite4-3b,3,22,AdaptiveDifferentialEvolution,runtime_error,"ValueError: not enough values to unpack (expected 3, got 0)"
granite4-3b,3,24,AdaptiveDifferentialEvolutionOptimizer,runtime_error,IndexError: invalid index to scalar variable.
granite4-3b,3,25,GaussianProcessGuidedOptimizer,import_violation,scipy.stats is currently not allowed to be imported in this framework.
granite4-3b,3,28,DifferentialGA,runtime_error,__init__ raised NameError: name 'func' is not defined
granite4-3b,3,29,GAOptimizer,runtime_error,IndexError: index 25 is out of bounds for axis 0 with size 25
granite4-3b,3,30,DEOptimizer,interface_mismatch,__call__ failed: choice() got multiple values for keyword argument 'size'
granite4-3b,3,31,AdaptiveDifferentialEvolution,runtime_error,ValueError: 'a' cannot be empty unless no samples are taken
granite4-3b,3,32,GA_PSO_Optimizer,runtime_error,AttributeError: 'GA_PSO_Optimizer' object has no attribute 'w'
granite4-3b,3,34,AdaptiveDifferentialEvolution,runtime_error,"ValueError: could not broadcast input array from shape (2,) into shape (0,)"
granite4-3b,3,37,DEOptimizer,interface_mismatch,__call__ failed: '<' not supported between instances of 'list' and 'float'
granite4-3b,3,43,AdaptiveDifferentialEvolution,runtime_error,ValueError: The truth value of an array with more than one element is ambiguous. Use a.any() or a.all()
granite4-3b,3,45,NovelHeuristicOptimizer,runtime_error,NameError: name 'budget' is not defined
granite4-3b,3,46,ES_CMA,runtime_error,"ValueError: operands could not be broadcast together with shapes (100,) (2,) "
granite4-3b,3,47,NSGAIIOptimizer,runtime_error,"ValueError: could not broadcast input array from shape (50,2) into shape (25,2)"
granite4-3b,3,48,AdaptiveGMMOptimizer,runtime_error,IndexError: list assignment index out of range
granite4-3b,3,49,DifferentialEvolutionOptimizer,runtime_error,AttributeError: 'DifferentialEvolutionOptimizer' object has no attribute '_evaluate_population'
granite4-3b,3,51,GMOOptimizer,import_violation,sklearn.mixture is currently not allowed to be imported in this framework.
granite4-3b,3,54,AdaptiveDifferentialEvolution,runtime_error,"ValueError: not enough values to unpack (expected 3, got 2)"
granite4-3b,3,55,PSOOptimizer,runtime_error,"ValueError: operands could not be broadcast together with shapes (100,2) (200,1) "
granite4-3b,3,57,AdaptiveDifferentialEvolution,runtime_error,ValueError: attempt to get argmin of an empty sequence
granite4-3b,3,58,AdaptiveDEOptimizer,runtime_error,"ValueError: operands could not be broadcast together with shapes (2,2) (100,2) "
granite4-3b,3,59,NovelHeuristicOptimizer,runtime_error,"ValueError: shape mismatch: value array of shape (90,2) could not be broadcast to indexing result of shape (10,2)"
granite4-3b,3,60,GDESOptimizer,runtime_error,"ValueError: operands could not be broadcast together with shapes (2,) (99,) (2,) "
granite4-3b,3,63,DifferentialEvolutionOptimizer,runtime_error,__init__ raised NameError: name 'func' is not defined
granite4-3b,3,64,AdaptiveCMAESOptimizer,runtime_error,"ValueError: operands could not be broadcast together with shapes (2,2) (100,100) (2,2) "
granite4-3b,3,65,AdaptiveDifferentialEvolution,runtime_error,NameError: name 'func' is not defined
granite4-3b,3,67,NSGAIIOptimizer,runtime_error,IndexError: invalid index to scalar variable.
granite4-3b,3,72,NovelHeuristicOptimizer,runtime_error,IndexError: index 22 is out of bounds for axis 0 with size 2
granite4-3b,3,73,DifferentialEvolutionOptimizer,interface_mismatch,__call__ failed: '<' not supported between instances of 'float' and 'str'
granite4-3b,3,74,AdaptiveDifferentialEvolution,runtime_error,AttributeError: 'AdaptiveDifferentialEvolution' object has no attribute 'population'
granite4-3b,3,75,DEoptimiser,interface_mismatch,__call__ failed: '<' not supported between instances of 'list' and 'float'
granite4-3b,3,78,EADENOptimizer,runtime_error,ValueError: The truth value of an array with more than one element is ambiguous. Use a.any() or a.all()
granite4-3b,3,81,AdaptiveDifferentialEvolution,runtime_error,NameError: name 'random' is not defined
granite4-3b,3,83,GradientGuidedParticleSwarmOptimization,runtime_error,NameError: name 'omega' is not defined
granite4-3b,3,84,AdaptiveDifferentialEvolution,runtime_error,IndexError: list index out of range
granite4-3b,3,88,AdaptiveDifferentialEvolution,runtime_error,ValueError: The truth value of an array with more than one element is ambiguous. Use a.any() or a.all()
granite4-3b,3,90,AdaptiveBasinHoppingDifferentialEvolution,runtime_error,ValueError: setting an array element with a sequence.
granite4-3b,3,91,AdaptiveDiverseParticleSwarm,runtime_error,IndexError: list index out of range
granite4-3b,3,92,AdaptiveDifferentialEvolution,runtime_error,IndexError: index 20 is out of bounds for axis 0 with size 20
granite4-3b,3,94,AdaptiveDifferentialEvolution,runtime_error,ValueError: a must be 1-dimensional or an integer
granite4-3b,3,95,ImprovedAdaptiveDifferentialEvolution,runtime_error,AttributeError: 'numpy.ndarray' object has no attribute 'append'
granite4-3b,3,99,GradientAde,interface_mismatch,__call__ failed: unsupported operand type(s) for /: 'tuple' and 'int'
granite4-3b,4,2,GradientBasedRandomSearch,import_violation,scipy.optimize is currently not allowed to be imported in this framework.
granite4-3b,4,3,AdaptiveGaussianProcessOptimization,import_violation,"sklearn.gaussian_process, sklearn.gaussian_process.kernels, sklearn.gaussian_process.kernels are currently not allowed to be imported in this framework."
granite4-3b,4,4,AdaptiveCovarianceMatrixOptimization,runtime_error,ValueError: mean and cov must have same length
granite4-3b,4,5,GradientHeuristic,runtime_error,AttributeError: 'GradientHeuristic' object has no attribute 'f_opt'
granite4-3b,4,6,AdaptiveDifferentialEvolution,code_generation,"unmatched ']' (<unknown>, line 29)"
granite4-3b,4,7,GradientFreeBayesianOptimization,import_violation,scipy.stats is currently not allowed to be imported in this framework.
granite4-3b,4,10,BayesianOptimization,import_violation,"sklearn.gaussian_process, sklearn.gaussian_process.kernels, sklearn.gaussian_process.kernels are currently not allowed to be imported in this framework."
granite4-3b,4,14,AdaptiveDifferentialEvolution,runtime_error,__init__ raised NameError: name 'func' is not defined
granite4-3b,4,16,AdaptiveDifferentialEvolution,runtime_error,ValueError: a must be 1-dimensional
granite4-3b,4,17,ParticleSwarmOptimization,runtime_error,"ValueError: operands could not be broadcast together with shapes (100,) (100,) (100,2) "
granite4-3b,4,18,AdaptiveDifferentialEvolution,runtime_error,__init__ raised NameError: name 'func' is not defined
granite4-3b,4,19,AdaptiveDifferentialEvolution,interface_mismatch,"__call__ failed: __call__(): incompatible function arguments. The following argument types are supported:
    1. (self: ioh.iohcpp.problem.RealSingleObjective, arg0: List[float]) -> float
    2. (self: ioh.iohcpp.problem.RealSingleObjective, arg0: List[List[float]]) -> List[float]

Invoked with: <RealSingleObjectiveProblem 11. Discus (iid=1 dim=2)>, None"
granite4-3b,4,20,AdaptiveCoordinateGradientDescent,unclassified_success,ok
granite4-3b,4,22,GeneticAlgorithm,runtime_error,ValueError: a must be 1-dimensional
granite4-3b,4,26,GradientFreeEvolutionStrategy,runtime_error,NameError: name 'budget' is not defined
granite4-3b,4,27,GradientNoiseAugmentedDifferentialEvolution,runtime_error,ValueError: The truth value of an array with more than one element is ambiguous. Use a.any() or a.all()
granite4-3b,4,28,GradientVoronoiOptimization,interface_mismatch,__call__ failed: 'numpy.float64' object is not callable
granite4-3b,4,30,SurrogateBayesianOptimization,import_violation,scipy.stats is currently not allowed to be imported in this framework.
granite4-3b,4,32,HybridGradientBasedParticleSwarmOptimization,interface_mismatch,"__call__ failed: __call__(): incompatible function arguments. The following argument types are supported:
    1. (self: ioh.iohcpp.problem.RealSingleObjective, arg0: List[float]) -> float
    2. (self: ioh.iohcpp.problem.RealSingleObjective, arg0: List[List[float]]) -> List[float]

Invoked with: <RealSingleObjectiveProblem 11. Discus (iid=1 dim=2)>, np.float64(4.468224620330918)"
granite4-3b,4,33,EvolutionaryStrategy,interface_mismatch,__call__ failed: unsupported operand type(s) for -: 'list' and 'float'
granite4-3b,4,37,CMAES,runtime_error,ValueError: Input must be 1- or 2-d.
granite4-3b,4,40,EvolutionStrategyWithDualLearningRates,runtime_error,UnboundLocalError: cannot access local variable 'alpha' where it is not associated with a value
granite4-3b,4,41,GradientCurvatureOptimization,runtime_error,UnboundLocalError: cannot access local variable 'velocities' where it is not associated with a value
granite4-3b,4,45,AdaptiveMomentum,runtime_error,AttributeError: 'AdaptiveMomentum' object has no attribute 'learning_rate'
granite4-3b,4,50,AdaptiveMomentumFitnessSharing,runtime_error,IndexError: list assignment index out of range
granite4-3b,4,51,AdaptiveGradientDescent,runtime_error,UnboundLocalError: cannot access local variable 'velocities' where it is not associated with a value
granite4-3b,4,55,AdaptiveDifferentialEvolution,runtime_error,__init__ raised NameError: name 'func' is not defined
granite4-3b,4,56,GradientFreeAdaptiveNeighborhoodDiffusionSearch,runtime_error,__init__ raised NameError: name 'func' is not defined
granite4-3b,4,57,HybridGeneticNeighborhoodSearch,runtime_error,__init__ raised NameError: name 'func' is not defined
granite4-3b,4,61,AdaptiveCoordinateDescent,code_generation,NameError: name 'GradientFreeAdaptiveNeighborhoodSearch' is not defined
granite4-3b,4,62,AdaptiveDifferentialEvolution,runtime_error,__init__ raised NameError: name 'func' is not defined
granite4-3b,4,63,AdaptiveDifferentialEvolution,runtime_error,__init__ raised NameError: name 'func' is not defined
granite4-3b,4,64,AdaptivePopulationSearch,runtime_error,__init__ raised NameError: name 'func' is not defined
